274	67235260
275	67531491
276	68211363
277	68509744
278	69059904
279	69360110
280	70216800
281	70519527
282	71077682
283	71382234
284	72081198
285	72387900
286	72953385
287	73261912
288	74445516
289	74757234
290	75331884
291	75645427
292	76364883
293	76680576
294	77262556
295	77580074
296	78485952
297	78805991
298	79395966
299	79717830
300	80456378
301	80780392
302	81377697
303	81703536
304	82770948
305	83099607
306	83705412
307	84035896
308	84794124
309	85126758
310	85739893
311	86074352
312	87028410
313	87365390
314	87986520
315	88325325
316	89102645
317	89443600
318	90072060
319	90414840
320	91930986
321	92277354
322	92915679
323	93263872
324	94062528
325	94412871
326	95058526
327	95410694
328	96414987
329	96769676
330	97423326
331	97779840
332	98597588
333	98956252
334	99617232
335	99977721
336	101158083
337	101521392
338	102190872
339	102556006
340	103393434
341	103760718
342	104437528
343	104806637
344	105859110
345	106230740
346	106915545
347	107289000
348	108145520
349	108521125
350	109213260
351	109590690
352	111037235
353	111417856
354	112119156
355	112501602
356	113378614
357	113763210
358	114471840
359	114858261
360	115959922
361	116348864
362	117065489
363	117456256
364	118352360
365	118745277
366	119469232
367	119863974
368	121156100
369	121553662
370	122286117
371	122685504
372	123601288
373	124002825
374	124742610
375	125145972
376	126295813
377	126701696
378	127449476
379	127857184
380	128792060
381	129201918
382	129957028
383	130368711
384	132505145
385	132920920
386	133686810
387	134104410
388	135061750
389	135481500
390	136254720
391	136676295
392	137877772
393	138301868
394	139083083
395	139509004
396	140485436
397	140913507
398	141702052
399	142131948
400	143538626
401	143971342
402	144768387
403	145202928
404	146199040
405	146635731
406	147440106
407	147878622
408	149128279
409	149569316
410	150381686
411	150824548
412	151839752
413	152284764
414	153104464
415	153551301
416	155262662
417	155712690
418	156541555
419	156993408
420	158029104
421	158483107
422	159319302
423	159775130
424	161073975
425	161532324
426	162376514
427	162836688
428	163891476
429	164353800
430	165205320
431	165669469
432	167187911
433	167654880
434	168514900
435	168983694
436	170058162
437	170529106
438	171396456
439	171869225
440	173216250
441	173691540
442	174566885
443	175044000
444	176137560
445	176616825
446	177499500
447	177980590
448	180105182
449	180589860
450	181482400
451	181968903
452	183083799
453	183572452
454	184472322
455	184962800
456	186360060
457	186853059
458	187760924
459	188255748
460	189389736
461	189886710
462	190801905
463	191300704
464	192932096
465	193433715
466	194357410
467	194860854
468	196014522
469	196520116
470	197451141
471	197958560
472	199404000
473	199913940
474	200852960
475	201364725
476	202537485
477	203051400
478	203997750
479	204513490
480	206487792
481	207006723
482	207962238
483	208482994
484	209676246
485	210199152
486	211161997
487	211686728
488	213181356
489	213708608
490	214679448
491	215208525
492	216420869
493	216952096
494	217930266
495	218463318
496	220206474
497	220742346
498	221729016
499	222266713
500	223498737
501	224038584
502	225032584
503	225574256
504	227117064
505	227661257
506	228663252
507	229209270
508	230460386
509	231008554
510	232017879
511	232567872
512	236397024
513	236952276
514	237974496
515	238531573
516	239807757
517	240366984
518	241396534
519	241957586
520	243555264
521	244118837
522	245156382
523	245721780
524	247017056
525	247584604
526	248629479
527	249198852
528	251060256
529	251632449
530	252685824
531	253259842
532	254574798
533	255150966
534	256211671
535	256789664
536	258435522
537	259016036
538	260084736
539	260667075
540	262001123
541	262585612
542	263661642
543	264247956
544	266491400
545	267080905
546	268166100
547	268757430
548	270111970
549	270705450
550	271797975
551	272393280
552	274088326
553	274686152
554	275786672
555	276386323
556	277759955
557	278361756
558	279469606
559	280073232
560	282046400
561	282652846
562	283769196
563	284377467
564	285770779
565	286381200
566	287504880
567	288117126
568	289860352
569	290475119
570	291606794
571	292223386
572	293635790
573	294254532
574	295393537
575	296014104
576	298752125
577	299376280
578	300525150
579	301151130
580	302584870
581	303213000
582	304369200
583	304999155
584	306792616
585	307425092
586	308589287
587	309223588
588	310676420
589	311312871
590	312484396
591	313122672
592	315208790
593	315849886
594	317029911
595	317672832
596	319145344
597	319790415
598	320977770
599	321624666
600	323466307
601	324115724
602	325311074
603	325962316
604	327453920
605	328107312
606	329309992
607	329965209
608	332471594
609	333130002
610	334341847
611	335002080
612	336514176
613	337176559
614	338395734
615	339059942
616	340950771
617	341617500
618	342844670
619	343513224
620	345044412
621	345715116
622	346949616
623	347622145
624	349820027
625	350495376
626	351738376
627	352415550
628	353966418
629	354645742
630	355896072
631	356577221
632	358516230
633	359199900
634	360458225
635	361143720
636	362713680
637	363401325
638	364666980
639	365356450
640	368926928
641	369620490
642	370896925
643	371592312
644	373184736
645	373882273
646	375166038
647	375865400
648	377856045
649	378557928
650	379849688
651	380553396
652	382164912
653	382870770
654	384169860
655	384877543
656	387189977
657	387900480
658	389208070
659	389920398
660	391551594
661	392266072
662	393580992
663	394297295
664	396336120
665	397054944
666	398377859
667	399098508
668	400748796
669	401471595
670	402801840
671	403526464
672	406297665
673	407025480
674	408364890
675	409094530
676	410765310
677	411497100
678	412843840
679	413577455
680	415665468
681	416401604
682	417756339
683	418494300
684	420184172
685	420924283
686	422286348
687	423028284
688	425452482
689	426197238
690	427567803
691	428314384
692	430023936
693	430772667
694	432150562
695	432901118
696	435037311
697	435790388
698	437176278
699	437931180
700	439659824
701	440416876
702	441810096
703	442568973
704	445915440
705	446677905
706	448080990
707	448845280
708	450595260
709	451361700
710	452772115
711	453540380
712	455726808
713	456497594
714	457916004
715	458688615
716	460457687
717	461232448
718	462658188
719	463434774
720	465971922
721	466751328
722	468185568
723	468966799
724	470755551
725	471538932
726	472980502
727	473765708
728	476000316
729	476788043
730	478237608
731	479027160
732	480835004
733	481626706
734	483083601
735	483877128
736	486911270
737	487707988
738	489174048
739	489972591
740	491800927
741	492601620
742	494075010
743	494877528
744	497161324
745	497966363
746	499447748
747	500254612
748	502102040
749	502911054
750	504399769
751	505210608
752	507859520
753	508673179
754	510170394
755	510985878
756	512852986
757	513670620
758	515175165
759	515994624
760	518326600
761	519148580
762	520661120
763	521484925
764	523371125
765	524197080
766	525716950
767	526544730
768	531488462
769	532320864
770	533852464
771	534686691
772	536596515
773	537432892
774	538971822
775	539810024
776	542195076
777	543035799
778	544582724
779	545425272
780	547354188
781	548198886
782	549753141
783	550599664
784	553364768
785	554214111
786	555776866
787	556628034
788	558576630
789	559429948
790	561000033
791	561855176
792	564288408
793	565146072
794	566724152
795	567583641
796	569551329
797	570412968
798	571998378
799	572861842
800	576162720
801	577029375
802	578623950
803	579492430
804	581480610
805	582351240
806	583953145
807	584825600
808	587308020
809	588182996
810	589792896
811	590669697
812	592676969
813	593555920
814	595173150
815	596053926
816	598930794
817	599814390
818	601440120
819	602325541
820	604352493
821	605240064
822	606873124
823	607762520
824	610293120
825	611185037
826	612826092
827	613719834
828	615765878
829	616661770
830	618310155
831	619207872
832	623164995
833	624066300
834	625724550
835	626627680
836	628695060
837	629600340
838	631265920
839	632173025
840	634753860
841	635663486
842	637337061
843	638248512
844	640334984
845	641248585
846	642929490
847	643844916
848	646834734
849	647752980
850	649442385
851	650362456
852	652468608
853	653390829
854	655087564
855	656011610
856	658640625
857	659567192
858	661271922
859	662200314
860	664325558
861	665256100
862	666968160
863	667900527
864	671464346
865	672399904
866	674121129
867	675058512
868	677204248
869	678143781
870	679872336
871	680813694
872	683491897
873	684435776
874	686172326
875	687118030
876	689282858
877	690230712
878	691974592
879	692924271
880	696025853
881	696978352
882	698730732
883	699685056
884	701869564
885	702826038
886	704585748
887	705544047
888	708270430
889	709231250
890	710998955
891	711961600
892	714165200
893	715129995
894	716905030
895	717871650
896	722872916
897	723843628
898	725629443
899	726601980
900	728828044
901	729802731
902	731595876
903	732572388
904	735350407
905	736329440
906	738130580
907	739111438
908	741356594
909	742339602
910	744148072
911	745132905
912	748349039
913	749336692
914	751153662
915	752143140
916	754407976
917	755399604
918	757223904
919	758217357
920	761043556
921	762039530
922	763871825
923	764869624
924	767153552
925	768153501
926	769993126
927	770994900
928	774823535
929	775828500
930	777677290
931	778684080
932	780988500
933	781997440
934	783853560
935	784864325
936	787739712
937	788752998
938	790617113
939	791632224
940	793955736
941	794972997
942	796844442
943	797863528
944	801191426
945	802213332
946	804093277
947	805117008
948	807460200
949	808486081
950	810373356
951	811401062
952	814324629
953	815354856
954	817250126
955	818282178
956	820644462
957	821678664
958	823581264
959	824617291
960	829182860
961	830222475
962	832134940
963	833176380
964	835560000
965	836603590
966	838523385
967	839568800
968	842542602
969	843590538
970	845518328
971	846568089
972	848970801
973	850022712
974	851957832
975	853011568
976	856452416
977	857508972
978	859452592
979	860510973
980	862933365
981	863993896
982	865944846
983	867007202
984	870029184
985	871094061
986	873053006
987	874119708
988	876561192
989	877630044
990	879596319
991	880666996
992	884758572
993	885832440
994	887807880
995	888883573
996	891345549
997	892423392
998	894406162
999	895485830
1000	898557000
